Column1,reviewId,content,topic_openai,topic_category,app
377,fc811085-5157-4953-8d0f-43e698c4b637,"klarna is great, it's just fkn annoying that so many companies seem to be adopting the ""to access your account, download our app!"" nonsense. i don't need or want an app to use something that I can easily access through the internet... but klarna doesn't let you do that through your phone ??????",accessibility,quality_usability,Klarna
378,65aeddbe-1769-4894-8640-5dac7fb274d6,"My old app auto changed to this one, now it takes forever to open, has annoying features and prompts. Ill be taking my cards to another app.",usability,quality_usability,Klarna
379,a704a91b-9674-49bb-b4d1-54081ded5ddc,"terrible app ,stay away from it",experience,user_centricity_support,Klarna
380,f7874fd5-ee6b-48c1-a8e5-17bc6fd33416,this app is bad. Bought clothing from a company that ended up being counterfeit. the biz owed me $86 and only gave $30. I notified klarna since I made payment through them. for nearly 2 months they said they're investigating the purchase. I go into detail showing pics of merchandise and talks with the seller. they saw how bad the items look and say I still have to pay the $56 for bad product because they can't make bad sellers refund. why waste 2 months of my time when u do nothing?,accountability,trust_ethics,Klarna
381,b7edb79b-838b-42cd-8204-f6b6a331220c,Love it!!,enjoy,user_centricity_support,Klarna
382,292dd42c-8b2e-4a98-a5a6-a19c9370a447,great service and easy payments,service,user_centricity_support,Klarna
383,6dd9b45e-f348-4a00-9d72-513f38c8f7de,literally won't approve anything I try to finance. So I mean I can't really use it lol,accessibility,quality_usability,Klarna
384,ecfaf177-09dc-46b2-a1d0-9941fe591db8,"Forced to switch from Stocard, this is far inferior. Issues nearly every time I open it. New passwords, new pin required. Maybe you should contact users when you need them to do something instead of expecting us to action when standing in front of a cash register.",usability,quality_usability,Klarna
385,7d7a7ffc-e04d-42bf-a8cc-ba551aa05e39,Every day is blessing,enjoy,user_centricity_support,Klarna
386,66c26804-b86d-43e7-aa14-8a146c6d71d7,Do not install this app it's not working.,functionality,quality_usability,Klarna
387,e293551b-6d64-48c4-ac54-79e8c770aa17,Since update can't open the app I have uninstalled an reinstalled it still doesn't work,usability,quality_usability,Klarna
388,e8b13abe-e812-4036-9471-22c3b3a8ee6b,"The previous app was great to use, Klarna is a royal pain in the backside. Not happy, Klarna!!",usability,quality_usability,Klarna
389,a5aadb72-c155-48ee-aca1-ca3123cf9047,I used Klarna for years it's always been a great business in my opinion it's helped me out quite a few times!!!,support,user_centricity_support,Klarna
390,2f7da351-4354-49f5-a800-92b59221b2c8,doesnt alow to share reward cards,sharing,community_belonging,Klarna
391,e6c1de46-ed38-4b8c-a689-0476fffcb79d,Garbage,quality,quality_usability,Klarna
392,8f1bfe35-f391-4e6b-b4f7-9e163ed2f090,"Stocard was perfect. I have been forced to switch to Klarna, but I don't need or want a new shopping and payment app with loyalty cards as a side feature. I require a way to keep and use a tonne of loyalty (and other) cards. Klarna didn't even have the common decency to import my cards or allow them to be exported from Stocard. Uninstalled.",choice,empowerment_control,Klarna
393,50591254-15eb-4f0a-9752-885c3cfdc99e,very good app ?? at moment I am happy even I don't use to much like anathor people but is useful and helpful. Thanks ??,usability,quality_usability,Klarna
394,7fe4d566-cb4d-43bf-bd7c-8598e73cf9c0,Excellent,quality,quality_usability,Klarna
395,73ef5e41-ebc8-4c45-abf7-cc137defd4fa,Klarna is the way to go I hv had very good experience using Klarna Will recommend to everyone for sure,experience,user_centricity_support,Klarna
396,4f8feb6e-51ae-4a9c-9c5c-e240d166f522,"forces you to login for every single thing, I had to download it because Stocard was discontinued, but it's an incredible downgrade",usability,quality_usability,Klarna
397,28967e7e-c135-4668-9af4-59ba112bd990,Not sure why people are complaining and it being slow. Just downloaded because of stocard migrating. It's literally 3 seconds from app being fully closed to me having my Gilmours barcode ready to go. Although I am using a s24 ultra.,,,Klarna
398,0d8c98c9-b0fc-4b14-9bbb-4ba4b2bea31c,"love Klarna, so easy to use.....",easy,quality_usability,Klarna
399,5cefa9fb-22e3-49ef-92ae-fe4e6c94de47,wow that's great ?? I love it,enjoy,user_centricity_support,Klarna
400,f9de2a79-8c75-4615-9984-5321efc3ef3f,N26 seems to be unable to provide you with krypto account balance statements. This has been the most frustrating customer service experience I have ever had.,service,user_centricity_support,N26
401,3b11d64e-b2c2-425e-a4de-c7506844e940,poor technical support for the verification process I wasted more than 1 hour trying to connect to identity check and finally decided to use another bank,support,user_centricity_support,N26
402,1be8f143-67c2-479f-a4ad-662b12e4cc51,very good and easy banking app to use with advanced futures and facilities in using not forgetting it speed and reliability juste ?? wow??,usability,quality_usability,N26
403,650f324f-0935-4bdc-b277-e470f99952f6,Worst. There is no privacy. They have full access to your account and they may block your account without any proper reason. Customer care is too slow to answer and takes hours to reply. Try at your own risk,security,trust_ethics,N26
404,2e3767cd-e057-4e4e-bde2-360251a1075e,"I cannot update my nationality because support service has sent me a link that requires to provide a residence permit that I don't have because I have a passport. ""Alternative document"" button doesn't work, so I cannot choose the passport instead of the residence permit. I cannot skip this step and just login and I cannot use support chat or messages to resolve this issue",accessibility,quality_usability,N26
405,9b10aec9-39c1-461b-aed7-2f6b1703387b,Poor referring program. The conditions are not explained. Didn't get anything in the end.,clarity,user_centricity_support,N26
406,3cea312e-f4cd-46b5-801f-4f6b670eb1fa,"I really like the app. It's smooth, functional and not time consuming with security issues like my other bank app.",security,trust_ethics,N26
407,680a8ab0-85aa-418b-bf2d-118d0d81cbe5,THEY DONT OFFER IN THE UNITED STATES.????????????,abroad,community_belonging,N26
408,4879701d-9146-4399-a77d-8d19cc0ad7e4,Possibly the worst sign-up experience ever.,experience,user_centricity_support,N26
409,7e896656-76a5-437c-837b-4f591c37e86f,great application!,experience,user_centricity_support,N26
410,79fbc109-2ac4-4a20-adc9-2265fe7f2d75,Very ill mannered unhelpful agents who show authority when doing video verification. There are many bank apps out there but none behave like this,service,user_centricity_support,N26
411,b06e35b7-9c46-4d0a-ab0d-bc6d357aba83,n26 updated its app and wont log me in anymore because my android is too old. cannot connect with another device. why,accessibility,quality_usability,N26
412,bcdd3a22-48f3-4e06-912b-658daf571123,From disruptor and innovator to a total slump in just a few years. Congrats!,innovation,innovation_technology,N26
413,32e19abb-0002-4991-b0b7-115e1036671d,"Nice app but can't login from Turkey. Keep saying ""An error has occured."" while trying to login. Edit: With mobile internet it works. Thank you! ??",accessibility,quality_usability,N26
414,7aef22bf-fcd4-48d0-b83e-dd3d8c4c6d25,"I tried to open an account, provided all data. After one week they couldn't even check/validate my address/data. If this starts from onboarding new customers, then it's clear why app has 3.7 rating on Google. I'm thinking that I don't need such bank. I tried to contact live support via website, i was told that soon account will be checked. It was 3 days ago.",service,user_centricity_support,N26
415,37fda56c-f3f7-4004-bda5-b4d8af1e2198,"Hi i need n26 to take of fraud mark on my account, since n26 left by brexit from uk. I couldnt get a hold of anyone",accessibility,quality_usability,N26
416,239afff3-0591-491d-8a2d-48d23ddd574f,Has several frustrating parts: if you have a problem and you need to contact support Notification for replies are almost stealth and it is very easy to miss them. Re-entering an existing chat is slow and unreliable. furthermore if you are writing something either in the support chat or a dispute and you leave the app for a short while the authentication happens and you need to start over. what you wrote is lost. If the support person gave you some sensitive data it's censured away. it's gone.,support,user_centricity_support,N26
417,35be736c-0530-45a0-8b60-ae2e35a71a55,"Da 5 stelle, passata a 1 e ora a sottozero. Tutto male. Servizio clienti incapaci di risolvere problemi, se mai rispondono, xé ora nn lo fanno +. Da tempo nn posso più fare i pagamenti amazon, il cellulare nn si riesce ad associare, perché dà errore e di nuovo errore e di nuovo errore. Ora nn posso + entrare nell'app: nn riconosce la pw! E nn posso usare la carta xé me l'hanno bloccata: dicono che nn ho aggiornato i dati - cosa invece fatta subito. Contattati nn rispondono. Che dire ancora?",service,user_centricity_support,N26
418,484fdd71-7192-4612-ba2a-ef2de7f1c18c,"Closed my account without warning, the police contacted me and it turns out N26 thought I had done something wrong and reported me. Police investigated and found no wrong doing turns out it wasn't what N26 suspected and they closed the case, N26 kept my money and my account closed. They didn't even do any sort of investigation on their side. This is not a bank you can trust. Update: Despite knowing the reason and proving my innocence my account remains closed. N26 - guilty if we decide you are!",trust,trust_ethics,N26
419,5ca70f1a-db88-48a9-84fc-372276b27a17,"N26 blockiert mein Geld seit 5 Tagen und antwortet einfach nicht. So einen schlechten Service habe ich noch nie erlebt. Nie wieder N26! Antwort ist immer die gleiche: ""Ich würde dir gerne helfen, aber dem N26 Kundenservice liegen dazu keine weiteren Informationen vor. Du wirst bald eine E-Mail bezüglich deines Kontos erhalten. Da ich dir nicht weiterhelfen kann an der Stelle, werde ich den Chat nun schließen. Vielen Dank für dein Verständnis. Ich wünsche dir noch einen schönen Tag.""",service,user_centricity_support,N26
420,b00017f5-3063-47ff-9fe9-2a5c1df28872,"The app fails to turn the biometric authentication while I am trying to update my phone number. Is this a new issue? Have it for 2 days already. How can I change the number now? Update: the number was changed via customer support, but the app feature was not working as intended.",functionality,quality_usability,N26
421,38520bf1-48b3-475a-a604-ee109d681c2c,"A ver, tras tres años como clienta y varios problemas nunca resueltos (te dicen que sí los van a resolver pero pasan meses y meses y na) me está pidiendo que actualice la app pero la store me dice que esta app ya no es compatible con mi telefono y que contacte a los devs. En atencion al cliente me han dicho ""señora, comprese un movil nuevo"" Antes que cambiar de telefono cambio de banco, que me sale gratis y me voy a Revolut, que tiene version desktop y no hace cosas raras; vosotros vereis.",,,N26
